precio_cop,area_m2,habitaciones,banos,estrato,parqueaderos,antiguedad_anos,conjunto_cerrado,tipo_inmueble,dist_aeropuerto_km,dist_centro_km,dist_san_nicolas_km,barrio,fuente
330000000.0,48.0,2,2,3,1,,si,apartamento,5.6,0.022,0.139,liborio mejia,ciencuadras
380000000.0,56.0,2,2,3,1,,no,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
520000000.0,73.0,3,2,5,1,,no,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
490000000.0,66.0,2,2,5,1,,si,apartamento,3.302,2.577,2.513,el porvenir,lonja_propiedad_raiz
543000000.0,72.0,3,2,4,1,1,no,apartamento,6.224,2.911,2.988,san antonio,ciencuadras
1400000000.0,160.0,3,2,,3,,no,casa_campestre,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
320000000.0,55.0,2,2,4,,1,si,apartamento,5.16,0.461,0.348,liborio mejia,metrocuadrado
630000000.0,76.0,2,2,5,1,1,si,apartamento,6.161,3.061,3.133,san antonio,ciencuadras
1980000000.0,150.0,2,2,6,2,1,si,apartamento,5.17,7.215,7.203,rionegro,ciencuadras
1250000000.0,180.0,3,3,5,1,,si,casa,5.754,3.876,3.922,rionegro,ciencuadras
950000000.0,220.0,3,5,5,2,,no,casa,3.285,2.758,2.702,el porvenir,ciencuadras
550000000.0,132.0,4,3,3,,,no,casa,5.897,0.769,0.736,liborio mejia,ciencuadras
590000000.0,74.0,3,2,5,1,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
1800000000.0,189.0,3,2,2,4,,no,casa,5.546,0.239,0.157,liborio mejia,ciencuadras
780000000.0,178.0,7,4,4,1,,no,casa,5.602,0.015,0.136,liborio mejia,ciencuadras
498000000.0,58.0,1,2,5,1,1,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
7850000000.0,800.0,5,6,5,6,1,si,casa,5.247,2.361,2.402,san antonio,ciencuadras
315000000.0,49.7,2,2,3,1,,no,apartamento,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,ciencuadras
1450000000.0,360.0,4,4,4,2,,si,casa,6.128,1.14,1.252,monseñor alfonso uribe jaramillo,ciencuadras
770000000.0,320.0,5,6,3,2,1,si,casa,4.572,1.325,1.293,el porvenir,metrocuadrado
650000000.0,80.0,2,2,5,,,no,apartamento,5.489,0.175,0.056,liborio mejia,metrocuadrado
585000000.0,74.25,2,2,5,1,1,si,apartamento,5.413,0.848,0.902,otras,ciencuadras
700000000.0,67.0,1,2,5,2,,si,apartamento,4.765,10.366,10.266,san antonio,lonja_propiedad_raiz
443000000.0,71.13,3,2,4,,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
2400000000.0,450.0,6,9,,,,no,casa_campestre,5.523,0.768,0.836,rionegro,ciencuadras
600000000.0,140.0,5,3,4,1,,si,casa,6.247,2.952,3.029,san antonio,ciencuadras
355000000.0,56.0,3,2,4,1,,no,apartamento,4.608,1.69,1.565,rionegro,ciencuadras
330000000.0,55.7,2,2,4,,1,si,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
540000000.0,62.0,2,2,4,,,no,apartamento,3.153,2.609,2.536,el porvenir,ciencuadras
650000000.0,87.0,3,2,5,1,,si,apartamento,6.141,2.674,2.752,san antonio,ciencuadras
373000000.0,57.0,2,2,4,1,,si,apartamento,5.389,1.039,0.938,liborio mejia,ciencuadras
525000000.0,71.0,3,2,3,1,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
990000000.0,140.0,6,4,5,1,,no,casa,6.194,2.705,2.784,san antonio,ciencuadras
230000000.0,43.0,2,2,4,,,si,apartamento,8.15,2.56,2.668,monseñor alfonso uribe jaramillo,ciencuadras
298000000.0,53.0,2,2,4,1,,no,apartamento,6.647,1.232,1.273,monseñor alfonso uribe jaramillo,ciencuadras
440000000.0,96.0,2,2,3,2,,no,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
520000000.0,73.0,2,2,5,1,1,si,apartamento,5.493,0.691,0.755,monseñor alfonso uribe jaramillo,ciencuadras
590000000.0,133.99,3,2,4,1,,si,apartamento,5.258,0.964,1.0,el porvenir,ciencuadras
360000000.0,57.0,3,2,4,1,1,si,apartamento,5.204,0.996,1.026,el porvenir,metrocuadrado
340000000.0,61.0,3,3,3,,,si,apartamento,5.918,0.317,0.417,liborio mejia,metrocuadrado
550000000.0,88.0,3,2,3,1,1,no,apartamento,2.159,3.993,3.924,rionegro,metrocuadrado
240000000.0,50.0,2,1,2,,1,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
1130000000.0,154.0,3,4,5,,,si,apartamento,3.302,2.577,2.513,el porvenir,lonja_propiedad_raiz
690000000.0,77.58,3,2,5,1,1,no,apartamento,5.151,0.875,0.892,el porvenir,ciencuadras
1580000000.0,140.0,3,6,5,2,1,si,apartamento,6.431,6.02,6.055,rionegro,ciencuadras
700000000.0,160.0,3,2,5,1,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
3500000000.0,320.0,3,3,6,2,1,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
279000000.0,58.0,2,2,4,,4,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
3300000000.0,1500.0,3,4,6,5,,si,casa,3.496,6.41,6.371,rionegro,lonja_propiedad_raiz
2157893526.0,173.0,3,3,6,2,1,no,apartamento,6.431,6.02,6.055,otras,ciencuadras
1050000000.0,300.0,4,3,3,2,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
541000000.0,68.0,2,2,4,,,si,apartamento,5.179,1.325,1.36,el porvenir,ciencuadras
1990000000.0,235.0,3,4,5,2,,no,casa,3.879,9.442,9.338,rionegro,lonja_propiedad_raiz
2500000000.0,600.0,4,5,3,3,1,si,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
415000000.0,74.0,2,2,4,1,1,si,apartamento,5.834,2.383,2.453,otras,lonja_propiedad_raiz
860000000.0,190.0,4,4,5,2,,si,casa,6.065,2.96,3.03,san antonio,ciencuadras
1400000000.0,2117.0,4,4,3,1,,no,casa,9.345,9.815,9.853,rionegro,lonja_propiedad_raiz
320000000.0,62.0,2,2,4,1,1,no,apartamento,4.721,1.37,1.245,rionegro,ciencuadras
1100000000.0,125.0,3,3,4,2,1,si,apartamento,2.576,3.35,3.279,rionegro,ciencuadras
6000000000.0,614.0,6,8,6,8,,si,casa,3.48,6.209,6.172,rionegro,ciencuadras
520000000.0,75.0,3,2,4,,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
620000000.0,79.5,3,2,5,1,1,si,apartamento,6.194,2.705,2.784,san antonio,ciencuadras
725000000.0,165.0,2,2,4,2,1,no,apartamento,6.152,2.716,2.793,san antonio,ciencuadras
700000000.0,165.0,3,1,3,,1,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
405000000.0,54.0,2,2,4,1,2024,no,apartamento,7.251,2.529,2.648,rionegro,lonja_propiedad_raiz
3700000000.0,450.0,3,4,5,2,,si,casa,6.194,2.705,2.784,san antonio,lonja_propiedad_raiz
360000000.0,76.0,3,2,4,,1,no,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
650000000.0,140.0,4,4,3,2,,no,casa,6.419,2.637,2.726,san antonio,ciencuadras
1000000000.0,112.0,2,2,5,2,1,si,apartamento,3.37,8.968,8.868,rionegro,ciencuadras
4500000000.0,503.0,4,5,3,2,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
260000000.0,44.29,3,2,3,1,,no,apartamento,8.176,2.583,2.691,rionegro,lonja_propiedad_raiz
597000000.0,65.0,2,1,5,1,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
1200000000.0,240.0,4,4,5,2,,no,casa,5.562,1.04,1.11,otras,ciencuadras
245000000.0,56.0,2,2,3,,,si,apartamento,5.244,0.754,0.778,el porvenir,metrocuadrado
400000000.0,59.82,3,2,3,1,1,si,apartamento,5.52,1.709,1.77,san antonio,ciencuadras
280000000.0,57.0,2,2,4,1,,si,apartamento,6.668,1.117,1.236,monseñor alfonso uribe jaramillo,ciencuadras
330000000.0,92.0,3,3,2,,,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,ciencuadras
250000000.0,41.19,2,2,3,,,si,casa,5.6,0.022,0.139,el porvenir,ciencuadras
260000000.0,52.0,2,2,3,,,no,apartamento,5.6,0.022,0.139,el porvenir,lonja_propiedad_raiz
245000000.0,55.0,2,2,4,,,no,apartamento,4.293,1.371,1.301,liborio mejia,ciencuadras
350000000.0,48.0,2,2,3,,1,si,apartamento,5.602,0.015,0.136,liborio mejia,lonja_propiedad_raiz
190000000.0,55.0,3,2,4,1,,si,apartamento,7.226,2.027,2.05,el porvenir,ciencuadras
840000000.0,134.0,3,3,5,1,,no,casa,6.197,4.216,4.272,rionegro,ciencuadras
420000000.0,89.0,3,2,3,,,no,apartamento,5.244,0.754,0.778,rionegro,ciencuadras
1400000000.0,210.0,3,3,5,,,si,casa,5.681,3.77,3.815,san antonio,ciencuadras
240000000.0,45.0,2,1,3,1,,no,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
2250000000.0,257.0,3,4,6,,,si,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
5500000000.0,660.0,5,6,5,1,1,si,casa,6.224,2.911,2.988,san antonio,metrocuadrado
1400000000.0,241.21,3,4,5,2,,si,casa,5.602,0.015,0.136,liborio mejia,ciencuadras
380000000.0,66.0,2,2,4,2,,no,apartamento,6.224,2.911,2.988,san antonio,lonja_propiedad_raiz
240000000.0,48.0,2,2,3,,1,no,apartamento,2.159,3.993,3.924,rionegro,metrocuadrado
340000000.0,56.0,3,2,4,1,,no,apartamento,5.758,1.221,1.305,rionegro,ciencuadras
470000000.0,53.0,2,2,5,1,,no,casa,6.902,3.219,3.314,san antonio,metrocuadrado
2380000000.0,340.0,4,3,,5,,no,casa_campestre,4.548,6.258,6.244,rionegro,lonja_propiedad_raiz
2300000000.0,360.0,4,5,5,,,no,casa,7.251,2.529,2.648,rionegro,ciencuadras
370000000.0,55.0,2,2,3,1,1,no,apartamento,3.94,1.81,1.746,el porvenir,lonja_propiedad_raiz
2300000000.0,278.0,3,4,,2,1,si,casa_campestre,15.237,15.195,15.255,rionegro,ciencuadras
600000000.0,300.0,4,3,3,,1,no,casa,7.755,5.796,5.711,rionegro,ciencuadras
1150000000.0,173.0,3,3,4,2,1,si,casa,3.178,2.657,2.589,el porvenir,ciencuadras
550000000.0,73.0,2,2,4,,1,si,apartamento,3.153,2.609,2.536,el porvenir,metrocuadrado
1500000000.0,220.0,4,4,5,2,,si,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
650000000.0,160.0,4,2,4,1,1,no,casa,5.994,2.817,2.886,san antonio,metrocuadrado
340000000.0,58.0,2,2,2,2,1,si,apartamento,5.02,0.865,0.739,liborio mejia,ciencuadras
1292506760.0,352.0,3,2,3,,,no,casa,5.602,0.015,0.136,liborio mejia,metrocuadrado
515000000.0,65.0,2,2,5,1,,no,apartamento,5.268,0.701,0.727,liborio mejia,lonja_propiedad_raiz
1250000000.0,137.0,2,2,5,2,,no,apartamento,3.37,8.699,8.587,rionegro,metrocuadrado
290000000.0,75.0,2,2,4,,,no,apartamento,6.152,2.716,2.793,san antonio,metrocuadrado
280000000.0,57.0,3,2,3,1,,no,apartamento,6.557,1.101,1.148,monseñor alfonso uribe jaramillo,ciencuadras
530000000.0,77.0,3,2,5,1,,no,apartamento,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,ciencuadras
255000000.0,54.0,2,2,4,,,no,apartamento,6.547,1.103,1.147,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
2200000000.0,450.0,4,6,5,2,1,no,casa,5.091,2.39,2.423,san antonio,ciencuadras
1900000000.0,173.0,3,5,6,2,,no,apartamento,4.757,4.787,4.793,rionegro,ciencuadras
290000000.0,52.0,3,2,4,1,1,si,apartamento,6.809,1.288,1.409,monseñor alfonso uribe jaramillo,ciencuadras
650000000.0,111.0,3,2,5,1,,si,apartamento,5.159,0.458,0.347,liborio mejia,metrocuadrado
680000000.0,85.6,3,2,4,1,1,si,apartamento,5.602,0.015,0.136,liborio mejia,lonja_propiedad_raiz
510000000.0,67.0,2,2,4,1,,si,apartamento,3.465,2.54,2.485,el porvenir,ciencuadras
1690000000.0,365.0,4,4,5,3,1,no,casa,6.176,1.223,1.335,monseñor alfonso uribe jaramillo,metrocuadrado
280000000.0,72.0,2,2,2,,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
1000000000.0,130.0,3,4,6,2,,si,casa,5.472,3.334,3.377,rionegro,metrocuadrado
1360000000.0,174.0,3,4,4,2,,si,casa,6.213,2.771,2.85,san antonio,ciencuadras
300000000.0,59.0,5,2,3,,,no,casa,5.448,0.469,0.52,liborio mejia,ciencuadras
430000000.0,50.0,2,2,4,1,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
325000000.0,58.0,2,2,3,,,no,apartamento,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
850000000.0,150.0,4,2,5,1,,no,apartamento,6.386,2.62,2.708,san antonio,ciencuadras
1350000000.0,232.0,2,3,6,2,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
650000000.0,127.0,3,3,3,1,,no,casa,6.373,2.637,2.724,san antonio,ciencuadras
510000000.0,74.25,2,2,4,1,1,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
650000000.0,80.0,2,2,4,1,,si,apartamento,6.925,3.24,3.335,san antonio,ciencuadras
460000000.0,95.0,2,2,4,,,no,casa,4.272,1.357,1.277,liborio mejia,lonja_propiedad_raiz
35000000000.0,10000.0,8,8,6,,,no,casa,5.264,7.167,7.158,rionegro,lonja_propiedad_raiz
1300000000.0,342.0,3,6,3,2,1,no,casa,6.324,0.851,0.977,monseñor alfonso uribe jaramillo,ciencuadras
730000000.0,87.0,3,2,4,2,1,no,apartamento,6.197,4.216,4.272,rionegro,lonja_propiedad_raiz
310000000.0,54.0,2,2,4,1,,si,apartamento,7.238,2.081,2.101,rionegro,ciencuadras
1400000000.0,220.0,4,4,6,1,,si,casa,5.727,0.672,0.616,otras,ciencuadras
800000000.0,127.0,5,4,4,1,1,no,casa,6.358,0.863,0.988,monseñor alfonso uribe jaramillo,ciencuadras
290000000.0,57.0,2,2,4,,,si,apartamento,5.26,1.578,1.471,rionegro,ciencuadras
1150000000.0,230.0,4,6,6,,,no,casa,5.6,0.022,0.139,liborio mejia,metrocuadrado
240000000.0,49.0,2,2,3,,,no,apartamento,5.523,0.768,0.836,monseñor alfonso uribe jaramillo,ciencuadras
570000000.0,76.0,3,2,5,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
425000000.0,59.87,3,2,5,1,,no,apartamento,2.477,4.405,4.351,rionegro,lonja_propiedad_raiz
205000000.0,48.0,3,2,3,1,,si,apartamento,8.165,2.575,2.683,rionegro,ciencuadras
570000000.0,78.0,3,2,5,1,1,si,apartamento,7.542,1.96,2.072,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
900000000.0,155.0,3,4,5,2,,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
660000000.0,130.0,4,2,4,1,24,si,casa,5.197,0.999,1.027,el porvenir,metrocuadrado
730000000.0,169.0,3,2,4,1,,no,casa,5.523,0.768,0.836,rionegro,metrocuadrado
280000000.0,52.0,2,2,4,,1,si,apartamento,5.6,0.022,0.139,el porvenir,ciencuadras
260000000.0,49.0,2,1,4,,1,si,apartamento,5.244,0.754,0.778,el porvenir,lonja_propiedad_raiz
680000000.0,94.0,3,4,3,2,1,si,apartamento,3.37,2.364,2.29,el porvenir,ciencuadras
400000000.0,108.0,4,2,3,,,no,casa,3.591,2.461,2.412,el porvenir,ciencuadras
550000000.0,75.0,2,2,4,1,1,no,apartamento,2.576,3.35,3.279,rionegro,metrocuadrado
1100000000.0,220.0,4,13,4,2,1,si,casa,6.192,2.863,2.94,san antonio,ciencuadras
460000000.0,110.0,4,4,3,,,no,casa,3.544,2.553,2.505,el porvenir,ciencuadras
1300000000.0,120.0,3,3,6,4,2,no,casa,6.26,4.747,4.797,rionegro,ciencuadras
670000000.0,68.0,3,3,4,,,no,casa,6.567,3.063,3.149,san antonio,lonja_propiedad_raiz
1100000000.0,165.0,3,6,5,3,1,si,casa,6.476,2.906,2.992,san antonio,ciencuadras
640000000.0,69.0,2,3,4,1,,si,apartamento,3.442,2.309,2.239,el porvenir,ciencuadras
670000000.0,76.0,2,2,5,1,,no,apartamento,5.912,1.924,2.004,san antonio,ciencuadras
220000000.0,58.0,2,2,3,,,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
550000000.0,80.0,2,2,4,1,,si,apartamento,6.303,1.234,1.352,monseñor alfonso uribe jaramillo,ciencuadras
320000000.0,56.0,3,2,3,1,,no,apartamento,7.226,2.027,2.05,monseñor alfonso uribe jaramillo,ciencuadras
1300000000.0,108.0,2,3,6,2,1,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
2100000000.0,173.0,3,3,6,2,1,no,apartamento,5.997,5.922,5.947,otras,ciencuadras
1800000000.0,240.0,3,5,5,2,1,si,apartamento,6.692,3.435,3.519,san antonio,ciencuadras
580000000.0,70.8,3,2,5,,1,si,apartamento,4.02,2.108,2.073,el porvenir,ciencuadras
545000000.0,58.0,2,2,4,,,no,apartamento,5.6,0.022,0.139,liborio mejia,lonja_propiedad_raiz
3800000000.0,300.0,5,5,4,15,,no,casa,3.634,8.208,8.146,rionegro,metrocuadrado
520000000.0,69.0,2,2,3,1,,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,ciencuadras
380000000.0,58.0,2,2,4,1,,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
1290000000.0,220.0,3,3,5,2,1,si,casa,5.523,0.768,0.836,rionegro,ciencuadras
780000000.0,180.0,4,3,4,1,,no,casa,6.938,1.343,1.452,monseñor alfonso uribe jaramillo,ciencuadras
620000000.0,64.0,2,2,5,1,,si,apartamento,5.238,0.618,0.495,liborio mejia,lonja_propiedad_raiz
620000000.0,79.5,3,2,5,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
2750000000.0,340.0,4,4,,6,,no,casa_campestre,5.956,6.986,6.995,rionegro,ciencuadras
1500000000.0,220.0,4,4,4,8,1,no,casa,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,ciencuadras
530000000.0,64.0,3,2,5,1,1,si,apartamento,5.6,0.022,0.139,san antonio,ciencuadras
580000000.0,77.0,3,2,5,1,,si,apartamento,5.313,0.995,1.038,el porvenir,ciencuadras
4900000000.0,660.0,3,4,6,6,1,si,casa,6.194,2.705,2.784,san antonio,ciencuadras
420000000.0,110.0,4,3,4,,,no,casa,4.493,1.46,1.43,el porvenir,ciencuadras
3400000000.0,1750.0,3,5,,2,1,no,casa_campestre,3.509,7.925,7.865,otras,ciencuadras
370000000.0,124.0,4,2,2,,1,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,ciencuadras
280000000.0,55.0,3,2,3,1,,no,apartamento,7.107,2.167,2.166,rionegro,ciencuadras
700000000.0,130.0,4,3,4,1,,no,casa,5.85,1.501,1.586,san antonio,ciencuadras
530000000.0,65.0,2,2,4,,,no,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
240000000.0,56.0,2,2,4,,1,si,apartamento,5.758,1.221,1.305,rionegro,ciencuadras
335000000.0,56.0,3,2,4,1,1,si,apartamento,5.18,1.469,1.358,liborio mejia,ciencuadras
330000000.0,50.0,2,2,3,1,,no,apartamento,4.045,1.596,1.517,el porvenir,ciencuadras
370000000.0,57.0,2,2,4,1,,si,apartamento,5.141,1.504,1.392,rionegro,ciencuadras
290000000.0,61.0,3,2,4,1,,si,apartamento,5.161,1.376,1.264,rionegro,ciencuadras
440000000.0,64.0,2,2,4,1,5,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
670000000.0,80.0,3,2,5,1,1,si,apartamento,5.244,0.754,0.778,san antonio,ciencuadras
1350000000.0,380.0,5,4,4,4,1,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
590000000.0,78.0,2,2,4,,,si,apartamento,6.333,1.515,1.627,san antonio,metrocuadrado
1650000000.0,210.0,4,5,5,2,,no,apartamento,5.523,0.768,0.836,otras,ciencuadras
229000000.0,49.0,3,2,3,,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
2700000000.0,210.0,3,4,4,2,1,no,casa,3.268,7.34,7.284,rionegro,ciencuadras
450000000.0,66.0,2,2,4,1,,si,apartamento,2.334,3.752,3.684,rionegro,ciencuadras
315000000.0,49.0,2,2,4,,,si,apartamento,7.06,1.635,1.684,monseñor alfonso uribe jaramillo,ciencuadras
320000000.0,55.0,3,2,4,2,1,no,apartamento,5.256,0.973,0.862,liborio mejia,ciencuadras
380000000.0,72.0,2,2,3,,1,no,apartamento,5.957,2.756,2.825,san antonio,metrocuadrado
2160000000.0,280.0,3,5,4,2,,si,casa,5.523,0.768,0.836,rionegro,metrocuadrado
527000000.0,73.65,3,2,4,1,,no,apartamento,6.224,2.911,2.988,san antonio,ciencuadras
340000000.0,48.0,2,2,4,1,,no,apartamento,4.02,2.108,2.073,el porvenir,ciencuadras
240000000.0,53.0,3,2,4,1,1,si,apartamento,6.557,1.101,1.148,monseñor alfonso uribe jaramillo,ciencuadras
550000000.0,69.0,2,3,4,1,1,si,apartamento,3.177,2.677,2.61,otras,ciencuadras
360000000.0,67.72,2,2,4,1,1,no,apartamento,4.971,1.108,0.985,rionegro,ciencuadras
350000000.0,48.0,2,2,4,1,,no,apartamento,4.02,2.108,2.073,el porvenir,metrocuadrado
650000000.0,170.0,7,5,3,,1,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
2100000000.0,315.0,3,3,,1,1,no,casa_campestre,4.572,6.222,6.21,rionegro,ciencuadras
1500000000.0,240.0,4,3,,1,1,no,casa_campestre,4.572,6.222,6.21,rionegro,ciencuadras
240000000.0,52.0,3,2,3,1,,no,apartamento,5.957,0.578,0.7,monseñor alfonso uribe jaramillo,ciencuadras
340000000.0,78.0,2,2,4,1,4,si,apartamento,4.733,0.892,0.817,liborio mejia,ciencuadras
2800000000.0,366.0,5,5,5,4,,no,casa,8.951,9.583,9.616,rionegro,ciencuadras
500000000.0,60.0,3,2,5,1,1,si,apartamento,5.423,0.525,0.573,liborio mejia,ciencuadras
1200000000.0,250.0,3,4,2,2,,no,casa,6.593,1.009,1.123,monseñor alfonso uribe jaramillo,ciencuadras
315000000.0,55.0,3,2,1,1,,si,apartamento,8.064,2.474,2.582,monseñor alfonso uribe jaramillo,ciencuadras
620000000.0,76.0,3,2,5,1,1,si,apartamento,5.845,3.079,3.139,san antonio,metrocuadrado
595000000.0,90.0,2,2,4,1,1,si,casa,6.143,3.125,3.195,san antonio,ciencuadras
345000000.0,48.0,2,2,4,1,1,no,apartamento,6.676,1.112,1.23,monseñor alfonso uribe jaramillo,ciencuadras
800000000.0,180.0,4,4,4,1,,no,casa,4.642,1.022,0.959,liborio mejia,ciencuadras
584500000.0,73.65,3,2,5,1,4,no,apartamento,4.436,2.032,2.024,el porvenir,ciencuadras
285000000.0,54.0,3,2,3,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,ciencuadras
350000000.0,62.0,2,2,4,2,,no,apartamento,2.159,3.993,3.924,rionegro,ciencuadras
1450000000.0,220.0,4,6,3,2,,si,casa,5.598,0.016,0.134,liborio mejia,ciencuadras
480000000.0,127.0,3,2,2,,1,no,casa,2.159,3.993,3.924,rionegro,metrocuadrado
550000000.0,82.0,1,2,4,1,1,si,apartamento,5.772,3.697,3.746,san antonio,lonja_propiedad_raiz
4300000000.0,400.0,4,4,5,2,,no,casa,7.735,7.435,7.478,rionegro,lonja_propiedad_raiz
520000000.0,66.71,2,2,4,1,1,si,apartamento,6.925,3.24,3.335,san antonio,ciencuadras
1180000000.0,206.0,3,6,4,5,,no,casa,6.32,0.771,0.838,monseñor alfonso uribe jaramillo,metrocuadrado
1450000000.0,141.0,3,4,4,1,,no,apartamento,5.753,5.07,5.101,rionegro,ciencuadras
3100000000.0,410.0,4,8,4,3,1,si,casa,5.244,0.754,0.778,otras,lonja_propiedad_raiz
730000000.0,210.0,4,3,4,1,1,no,casa,5.972,1.084,1.04,el porvenir,lonja_propiedad_raiz
750000000.0,95.0,3,2,4,2,1,si,apartamento,6.321,1.23,1.349,monseñor alfonso uribe jaramillo,ciencuadras
400000000.0,61.0,2,2,4,1,1,no,apartamento,4.971,1.108,0.985,rionegro,metrocuadrado
580000000.0,65.0,2,2,5,1,,si,apartamento,5.523,0.768,0.836,rionegro,lonja_propiedad_raiz
540000000.0,76.0,3,2,4,1,1,si,apartamento,6.589,1.767,1.883,san antonio,ciencuadras
530000000.0,64.5,2,2,5,,,si,apartamento,6.532,1.692,1.807,san antonio,metrocuadrado
1250000000.0,149.0,2,2,6,2,1,si,apartamento,5.051,7.007,6.995,rionegro,ciencuadras
1150000000.0,178.0,4,3,4,1,,si,casa,5.024,2.413,2.443,san antonio,ciencuadras
430000000.0,56.79,2,2,3,1,,si,apartamento,5.828,1.92,1.996,san antonio,ciencuadras
730000000.0,96.0,3,1,5,,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
995000000.0,138.0,3,4,5,1,,no,casa,6.425,3.564,3.637,san antonio,ciencuadras
600000000.0,76.25,3,2,5,1,,no,apartamento,2.956,2.882,2.811,el porvenir,ciencuadras
9250000000.0,350.0,3,4,5,6,1,si,casa,5.523,0.768,0.836,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
4000000000.0,6930.0,5,6,3,2,1,no,casa,5.244,0.754,0.778,el porvenir,ciencuadras
320000000.0,54.0,2,2,3,,,no,apartamento,7.226,2.027,2.05,monseñor alfonso uribe jaramillo,metrocuadrado
365000000.0,60.0,2,2,4,1,1,si,apartamento,4.835,1.286,1.162,rionegro,ciencuadras
535000000.0,61.0,2,2,4,,,si,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
455000000.0,170.0,5,3,3,,22,no,casa,3.966,1.839,1.781,el porvenir,lonja_propiedad_raiz
530000000.0,56.0,2,2,5,1,2024,si,apartamento,3.203,2.604,2.535,el porvenir,ciencuadras
1070000000.0,122.0,3,3,4,2,,si,apartamento,7.251,2.529,2.648,rionegro,metrocuadrado
1380000000.0,113.0,2,2,6,2,1,no,apartamento,3.336,8.93,8.829,rionegro,lonja_propiedad_raiz
318000000.0,48.18,2,2,3,1,1,si,apartamento,4.263,1.554,1.504,el porvenir,ciencuadras
495000000.0,60.0,2,2,6,1,2,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
290000000.0,51.0,2,2,3,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
280000000.0,66.0,3,1,3,,7,no,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
260000000.0,53.0,2,2,4,,8,si,apartamento,5.26,1.578,1.471,rionegro,ciencuadras
998000000.0,230.0,3,3,,,1,si,casa_campestre,7.858,4.767,4.704,rionegro,ciencuadras
620000000.0,75.0,3,2,5,,2,si,apartamento,3.301,2.459,2.387,el porvenir,ciencuadras
380000000.0,56.0,2,2,4,1,,no,apartamento,4.733,0.892,0.817,liborio mejia,metrocuadrado
1000000000.0,195.0,4,3,3,1,,no,casa,5.523,0.768,0.836,rionegro,ciencuadras
206000000.0,52.0,2,2,3,,,no,apartamento,5.523,0.768,0.836,rionegro,metrocuadrado
650000000.0,66.71,2,2,3,1,,no,apartamento,6.902,3.219,3.314,san antonio,ciencuadras
280000000.0,50.0,2,2,4,,,si,apartamento,7.086,1.681,1.728,monseñor alfonso uribe jaramillo,metrocuadrado
